hour,nl_node_1,nl_node_2,nl_node_3
6872,222,0.16849,0.12828
6873,222,0.16849,0.12828
6874,222,0.14343,0.1092
6875,222,0.12039,0.09166
6876,222,0.12039,0.09166
6877,222,0.12363,0.09413
6878,222,0.12691,0.09663
6879,222,0.12691,0.09663
6880,222,0.12454,0.09482
6881,222,0.12219,0.09303
6882,222,0.12219,0.09303
6883,222,0.1324,0.1008
6884,222,0.14304,0.1089
6885,222,0.14304,0.1089
6886,222,0.15123,0.11514
6887,222,0.15965,0.12155
6888,222,0.15965,0.12155
6889,222,0.1499,0.11413
6890,222,0.14045,0.10694
6891,222,0.14045,0.10694
6892,222,0.11353,0.08643
6893,222,0.08983,0.06839
6894,222,0.08983,0.06839
6895,222,0.08083,0.06154
6896,222,0.0725,0.0552
6897,222,0.0725,0.0552
6898,222,0.08093,0.06162
6899,222,0.09005,0.06856
6900,222,0.09005,0.06856
6901,222,0.11701,0.08909
6902,222,0.14801,0.11269
6903,222,0.14801,0.11269
6904,222,0.17553,0.13364
6905,222,0.20511,0.15616
6906,222,0.20511,0.15616
6907,222,0.17755,0.13518
6908,222,0.15177,0.11556
6909,222,0.15177,0.11556
6910,222,0.1376,0.10477
6911,222,0.12414,0.09452
6912,222,0.12414,0.09452
6913,222,0.12576,0.09575
6914,222,0.12738,0.09698
6915,222,0.12738,0.09698
6916,222,0.18819,0.14328
6917,222,0.25896,0.19716
6918,222,0.25896,0.19716
6919,222,0.34819,0.2651
6920,222,0.44287,0.33718
6921,222,0.44287,0.33718
6922,222,0.47958,0.36513
6923,222,0.51628,0.39308
6924,222,0.51628,0.39308
6925,222,0.50835,0.38704
6926,222,0.50041,0.38099
6927,222,0.50041,0.38099
6928,222,0.50371,0.38351
6929,222,0.50701,0.38602
6930,222,0.50701,0.38602
6931,222,0.46694,0.35551
6932,222,0.42694,0.32505
6933,222,0.42694,0.32505
6934,222,0.39749,0.30263
6935,222,0.36836,0.28046
6936,222,0.36836,0.28046
6937,222,0.3291,0.25057
6938,222,0.29097,0.22153
6939,222,0.29097,0.22153
6940,222,0.25951,0.19759
6941,222,0.22929,0.17458
6942,222,0.22929,0.17458
6943,222,0.21072,0.16044
6944,222,0.19278,0.14678
6945,222,0.19278,0.14678
6946,222,0.14139,0.10765
6947,222,0.09808,0.07467
6948,222,0.09808,0.07467
6949,222,0.0803,0.06114
6950,222,0.06498,0.04947
6951,222,0.06498,0.04947
6952,222,0.04621,0.03518
6953,222,0.0347,0.02642
6954,222,0.0347,0.02642
6955,222,0.03151,0.02399
6956,222,0.03151,0.02399
6957,222,0.03151,0.02399
6958,222,0.03813,0.02903
6959,222,0,0
6960,222,0.05329,0.04057
6961,222,0.03762,0.02864
6962,222,0.0313,0.02383
6963,222,0.0313,0.02383
6964,222,0.04642,0.03534
6965,222,0.09528,0.07254
6966,222,0.09528,0.07254
6967,222,0.14461,0.1101
6968,222,0.20431,0.15556
6969,222,0.20431,0.15556
6970,222,0.25136,0.19138
6971,222,0.30168,0.22969
6972,222,0.30168,0.22969
6973,222,0.36127,0.27506
6974,222,0.42293,0.322
6975,222,0.42293,0.322
6976,222,0.43513,0.33129
6977,222,0.44736,0.3406
6978,222,0.44736,0.3406
6979,222,0.46783,0.35619
6980,222,0.48833,0.37179
6981,222,0.48833,0.37179
6982,222,0.4822,0.36713
6983,222,0.47606,0.36246
6984,222,0.47606,0.36246
6985,222,0.50124,0.38163
6986,222,0.52636,0.40075
6987,222,0.52636,0.40075
6988,222,0.50563,0.38497
6989,222,0.48486,0.36915
6990,222,0.48486,0.36915
6991,222,0.37761,0.2875
6992,222,0.27563,0.20986
6993,222,0.27563,0.20986
6994,222,0.26077,0.19854
6995,222,0.24619,0.18744
6996,222,0.24619,0.18744
6997,222,0.31516,0.23995
6998,222,0.38842,0.29573
6999,222,0.38842,0.29573
7000,222,0.38967,0.29668
7001,222,0.39092,0.29764
7002,222,0.39092,0.29764
7003,222,0.36479,0.27774
7004,222,0.33903,0.25812
7005,222,0.33903,0.25812
7006,222,0.30279,0.23053
7007,222,0.26773,0.20384
7008,222,0.26773,0.20384
7009,222,0.27688,0.2108
7010,222,0.28611,0.21784
7011,222,0.28611,0.21784
7012,222,0.29955,0.22807
7013,222,0.31316,0.23843
7014,222,0.31316,0.23843
7015,222,0.37616,0.2864
7016,222,0.44113,0.33586
7017,222,0.44113,0.33586
7018,222,0.46435,0.35354
7019,222,0.48761,0.37125
7020,222,0.48761,0.37125
7021,222,0.53216,0.40517
7022,222,0.57624,0.43873
7023,222,0.57624,0.43873
7024,222,0.56414,0.42952
7025,222,0.55198,0.42026
7026,222,0.55198,0.42026
7027,222,0.51623,0.39304
7028,222,0.48025,0.36565
7029,222,0.48025,0.36565
7030,222,0.42458,0.32326
7031,222,0.36965,0.28144
7032,222,0.36965,0.28144
7033,222,0.36283,0.27625
7034,222,0.35603,0.27107
7035,222,0.35603,0.27107
7036,222,0.42086,0.32043
7037,222,0.48681,0.37064
7038,222,0.48681,0.37064
7039,222,0.5068,0.38586
7040,222,0.52675,0.40105
7041,222,0.52675,0.40105
7042,222,0.52692,0.40118
7043,222,0.5271,0.40131
7044,222,0.5271,0.40131
7045,222,0.65286,0.49707
7046,222,0.76522,0.58261
7047,222,0.76522,0.58261
7048,222,0.78631,0.59867
7049,222,0.80627,0.61386
7050,222,0.80627,0.61386
7051,222,0.7817,0.59516
7052,222,0.75549,0.5752
7053,222,0.75549,0.5752
7054,222,0.75228,0.57276
7055,222,0.74904,0.5703
7056,222,0.74904,0.5703
7057,222,0.71894,0.54738
7058,222,0.68738,0.52335
7059,222,0.68738,0.52335
7060,222,0.65725,0.50041
7061,222,0.62623,0.47679
7062,222,0.62623,0.47679
7063,222,0.59506,0.45305
7064,222,0.56333,0.4289
7065,222,0.56333,0.4289
7066,222,0.48265,0.36748
7067,222,0.40186,0.30596
7068,222,0.40186,0.30596
7069,222,0.42521,0.32374
7070,222,0.4487,0.34162
7071,222,0.4487,0.34162
7072,222,0.45772,0.34849
7073,222,0.46676,0.35537
7074,222,0.46676,0.35537
7075,222,0.46266,0.35226
7076,222,0.45857,0.34914
7077,222,0.45857,0.34914
7078,222,0.47545,0.36199
7079,222,0.49234,0.37485
7080,222,0.49234,0.37485
7081,222,0.48651,0.37041
7082,222,0.48068,0.36597
7083,222,0.48068,0.36597
7084,222,0.52149,0.39704
7085,222,0.56198,0.42787
7086,222,0.56198,0.42787
7087,222,0.57182,0.43537
7088,222,0.58162,0.44283
7089,222,0.58162,0.44283
7090,222,0.59645,0.45412
7091,222,0.61116,0.46532
7092,222,0.61116,0.46532
7093,222,0.65739,0.50051
7094,222,0.70165,0.53421
7095,222,0.70165,0.53421
7096,222,0.72667,0.55326
7097,222,0.75071,0.57157
7098,222,0.75071,0.57157
7099,222,0.72941,0.55534
7100,222,0.70732,0.53853
7101,222,0.70732,0.53853
7102,222,0.70546,0.53711
7103,222,0.70359,0.53569
7104,222,0.70359,0.53569
7105,222,0.66664,0.50755
7106,222,0.62822,0.4783
7107,222,0.62822,0.4783
7108,222,0.71574,0.54494
7109,222,0.79301,0.60377
7110,222,0.79301,0.60377
7111,222,0.77668,0.59134
7112,222,0.75969,0.5784
7113,222,0.75969,0.5784
7114,222,0.66705,0.50786
7115,222,0.56442,0.42973
7116,222,0.56442,0.42973
7117,222,0.52649,0.40085
7118,222,0.48824,0.37173
7119,222,0.48824,0.37173
7120,222,0.44738,0.34062
7121,222,0.40675,0.30968
7122,222,0.40675,0.30968
7123,222,0.37059,0.28216
7124,222,0.33509,0.25513
7125,222,0.33509,0.25513
7126,222,0.32021,0.2438
7127,222,0.3055,0.2326
7128,222,0.3055,0.2326
7129,222,0.31208,0.23761
7130,222,0.31869,0.24264
7131,222,0.31869,0.24264
7132,222,0.35414,0.26963
7133,222,0.39035,0.2972
7134,222,0.39035,0.2972
7135,222,0.374,0.28475
7136,222,0.35778,0.2724
7137,222,0.35778,0.2724
7138,222,0.3461,0.26351
7139,222,0.33451,0.25468
7140,222,0.33451,0.25468
7141,222,0.30541,0.23253
7142,222,0.27707,0.21095
7143,222,0.27707,0.21095
7144,222,0.26912,0.2049
7145,222,0.26124,0.1989
7146,222,0.26124,0.1989
7147,222,0.32661,0.24867
7148,222,0.39545,0.30108
7149,222,0.39545,0.30108
7150,222,0.36681,0.27927
7151,222,0.33859,0.25779
7152,222,0.33859,0.25779
7153,222,0.28517,0.21712
7154,222,0.23463,0.17864
7155,222,0.23463,0.17864
7156,222,0.24216,0.18437
7157,222,0.24978,0.19017
7158,222,0.24978,0.19017
7159,222,0.21276,0.16199
7160,222,0.17812,0.13562
7161,222,0.17812,0.13562
7162,222,0.17678,0.13459
7163,222,0.17544,0.13358
7164,222,0.17544,0.13358
7165,222,0.19814,0.15086
7166,222,0.22197,0.169
7167,222,0.22197,0.169
7168,222,0.29644,0.2257
7169,222,0.37683,0.2869
7170,222,0.37683,0.2869
7171,222,0.44369,0.33781
7172,222,0.51127,0.38926
7173,222,0.51127,0.38926
7174,222,0.56526,0.43037
7175,222,0.61811,0.47061
7176,222,0.61811,0.47061
7177,222,0.65132,0.4959
7178,222,0.68356,0.52044
7179,222,0.68356,0.52044
7180,222,0.63401,0.48271
7181,222,0.58242,0.44343
7182,222,0.58242,0.44343
7183,222,0.6003,0.45705
7184,222,0.61799,0.47052
7185,222,0.61799,0.47052
7186,222,0.62787,0.47804
7187,222,0.63768,0.48551
7188,222,0.63768,0.48551
7189,222,0.65173,0.4962
7190,222,0.66559,0.50676
7191,222,0.66559,0.50676
7192,222,0.61044,0.46477
7193,222,0.55324,0.42121
7194,222,0.55324,0.42121
7195,222,0.50995,0.38826
7196,222,0.46639,0.3551
7197,222,0.46639,0.3551
7198,222,0.45956,0.3499
7199,222,0.45274,0.3447
7200,222,0.45274,0.3447
7201,222,0.44722,0.34049
7202,222,0.4417,0.33629
7203,222,0.4417,0.33629
7204,222,0.44214,0.33663
7205,222,0.44258,0.33696
7206,222,0.44258,0.33696
7207,222,0.48859,0.37199
7208,222,0.5345,0.40695
7209,222,0.5345,0.40695
7210,222,0.55421,0.42195
7211,222,0.57378,0.43686
7212,222,0.57378,0.43686
7213,222,0.63951,0.4869
7214,222,0.70182,0.53434
7215,222,0.70182,0.53434
7216,222,0.59675,0.45434
7217,222,0.48486,0.36916
7218,222,0.48486,0.36916
7219,222,0.44624,0.33975
7220,222,0.40783,0.31051
7221,222,0.40783,0.31051
7222,222,0.43216,0.32903
7223,222,0.45661,0.34765
7224,222,0.45661,0.34765
7225,222,0.45127,0.34358
7226,222,0.45127,0.34358
7227,222,0.43456,0.33086
7228,222,0.41791,0.31818
7229,222,0.41791,0.31818
7230,222,0.41168,0.31344
7231,222,0.40545,0.3087
7232,222,0.40545,0.3087
7233,222,0.40239,0.30636
7234,222,0.39932,0.30403
7235,222,0.39932,0.30403
7236,222,0.38236,0.29112
7237,222,0.36553,0.2783
7238,222,0.36553,0.2783
7239,222,0.40172,0.30586
7240,222,0.43838,0.33377
7241,222,0.43838,0.33377
7242,222,0.51785,0.39427
7243,222,0.59621,0.45393
7244,222,0.59621,0.45393
7245,222,0.61856,0.47095
7246,222,0.64057,0.48771
7247,222,0.64057,0.48771
7248,222,0.61611,0.46909
7249,222,0.59124,0.45015
7250,222,0.59124,0.45015
7251,222,0.53895,0.41034
7252,222,0.4859,0.36995
7253,222,0.4859,0.36995
7254,222,0.4593,0.34969
7255,222,0.43275,0.32948
7256,222,0.43275,0.32948
7257,222,0.38578,0.29372
7258,222,0.33975,0.25868
7259,222,0.33975,0.25868
7260,222,0.31051,0.23641
7261,222,0.28199,0.21469
7262,222,0.28199,0.21469
7263,222,0.22459,0.17099
7264,222,0.1723,0.13118
7265,222,0.1723,0.13118
7266,222,0.1751,0.13332
7267,222,0.17792,0.13546
7268,222,0.17792,0.13546
7269,222,0.17008,0.1295
7270,222,0.16241,0.12365
7271,222,0.16241,0.12365
7272,222,0.13368,0.10178
7273,222,0.10786,0.08212
7274,222,0.10786,0.08212
7275,222,0.11068,0.08427
7276,222,0.11354,0.08645
7277,222,0.11354,0.08645
7278,222,0.10605,0.08074
7279,222,0.09886,0.07527
7280,222,0.09886,0.07527
7281,222,0.10733,0.08172
7282,222,0.11621,0.08848
7283,222,0.11621,0.08848
7284,222,0.11363,0.08651
7285,222,0.11108,0.08457
7286,222,0.11108,0.08457
7287,222,0.12884,0.09809
7288,222,0.148,0.11269
7289,222,0.148,0.11269
7290,222,0.15498,0.118
7291,222,0.16211,0.12343
7292,222,0.16211,0.12343
7293,222,0.11666,0.08882
7294,222,0.07951,0.06054
7295,222,0.07951,0.06054
7296,222,0.06051,0.04607
7297,222,0.04593,0.03497
7298,222,0.04593,0.03497
7299,222,0.03946,0.03004
7300,222,0.03478,0.02648
7301,222,0.03478,0.02648
7302,222,0.03526,0.02684
7303,222,0.03576,0.02723
7304,222,0.03576,0.02723
7305,222,0.03334,0.02538
7306,222,0.03178,0.0242
7307,222,0.03178,0.0242
7308,222,0.03278,0.02496
7309,222,0.03422,0.02605
7310,222,0.03422,0.02605
7311,222,0.03118,0.02374
7312,222,0.03261,0.02483
7313,222,0.03261,0.02483
7314,222,0.04784,0.03642
7315,222,0,0
7316,222,0.08078,0.0615
7317,222,0.05669,0.04316
7318,222,0,0
7319,222,0.04078,0.03105
7320,222,0.03342,0.02545
7321,222,0.06571,0.05003
7322,222,0.06571,0.05003
7323,222,0.12075,0.09194
7324,222,0.1955,0.14884
7325,222,0.1955,0.14884
7326,222,0.28335,0.21573
7327,222,0.38059,0.28977
7328,222,0.38059,0.28977
7329,222,0.46534,0.35429
7330,222,0.55051,0.41914
7331,222,0.55051,0.41914
7332,222,0.56636,0.4312
7333,222,0.58211,0.44319
7334,222,0.58211,0.44319
7335,222,0.55261,0.42074
7336,222,0.52281,0.39805
7337,222,0.52281,0.39805
7338,222,0.50702,0.38603
7339,222,0.4912,0.37398
7340,222,0.4912,0.37398
7341,222,0.56533,0.43042
7342,222,0.6373,0.48522
7343,222,0.6373,0.48522
7344,222,0.74337,0.56598
7345,222,0.83159,0.63314
7346,222,0.83159,0.63314
7347,222,0.85719,0.65263
7348,222,0.87924,0.66942
7349,222,0.87924,0.66942
7350,222,0.86512,0.65867
7351,222,0.84941,0.64671
7352,222,0.84941,0.64671
7353,222,0.76823,0.5849
7354,222,0.66789,0.50851
7355,222,0.66789,0.50851
7356,222,0.61409,0.46755
7357,222,0.55828,0.42505
7358,222,0.55828,0.42505
7359,222,0.51531,0.39234
7360,222,0.47202,0.35938
7361,222,0.47202,0.35938
7362,222,0.43956,0.33466
7363,222,0.40728,0.31008
7364,222,0.40728,0.31008
7365,222,0.37907,0.28861
7366,222,0.35123,0.26741
7367,222,0.35123,0.26741
7368,222,0.34708,0.26425
7369,222,0.34294,0.2611
7370,222,0.34294,0.2611
7371,222,0.48654,0.37043
7372,222,0.62937,0.47918
7373,222,0.62937,0.47918
7374,222,0.70748,0.53865
7375,222,0.7778,0.59219
7376,222,0.7778,0.59219
7377,222,0.8717,0.66368
7378,222,0.92124,0.7014
7379,222,0.92124,0.7014
7380,222,0.90188,0.68666
7381,222,0.86877,0.66145
7382,222,0.86877,0.66145
7383,222,0.87069,0.66291
7384,222,0.87259,0.66436
7385,222,0.87259,0.66436
7386,222,0.86324,0.65724
7387,222,0.85325,0.64963
7388,222,0.85325,0.64963
7389,222,0.88712,0.67542
7390,222,0.91108,0.69366
7391,222,0.91108,0.69366
7392,222,0.91538,0.69694
7393,222,0.91895,0.69965
7394,222,0.91895,0.69965
7395,222,0.90969,0.69261
7396,222,0.89678,0.68277
7397,222,0.89678,0.68277
7398,222,0.85365,0.64994
7399,222,0.795,0.60528
7400,222,0.795,0.60528
7401,222,0.71968,0.54794
7402,222,0.63433,0.48296
7403,222,0.63433,0.48296
7404,222,0.5592,0.42576
7405,222,0.4819,0.3669
7406,222,0.4819,0.3669
7407,222,0.34729,0.26441
7408,222,0.22365,0.17028
7409,222,0.22365,0.17028
7410,222,0.20017,0.1524
7411,222,0.17776,0.13534
7412,222,0.17776,0.13534
7413,222,0.17512,0.13333
7414,222,0.17251,0.13134
7415,222,0.17251,0.13134
7416,222,0.2199,0.16742
7417,222,0.27161,0.20679
7418,222,0.27161,0.20679
7419,222,0.26026,0.19815
7420,222,0.24907,0.18963
7421,222,0.24907,0.18963
7422,222,0.26771,0.20382
7423,222,0.28677,0.21834
7424,222,0.28677,0.21834
7425,222,0.28741,0.21882
7426,222,0.28805,0.21931
7427,222,0.28805,0.21931
7428,222,0.26056,0.19838
7429,222,0.23401,0.17817
7430,222,0.23401,0.17817
7431,222,0.126,0.09593
7432,222,0.05416,0.04123
7433,222,0.05416,0.04123
7434,222,0.04009,0.03052
7435,222,0.03241,0.02468
7436,222,0.03241,0.02468
7437,222,0.03146,0.02395
7438,222,0.0311,0.02368
7439,222,0.0311,0.02368
7440,222,0.03394,0.02584
7441,222,0.04191,0.03191
7442,222,0.04191,0.03191
7443,222,0.06388,0.04863
7444,222,0.09623,0.07327
7445,222,0.09623,0.07327
7446,222,0.12473,0.09497
7447,222,0.1573,0.11976
7448,222,0.1573,0.11976
7449,222,0.16207,0.12339
7450,222,0.1669,0.12707
7451,222,0.1669,0.12707
7452,222,0.15544,0.11835
7453,222,0.14437,0.10992
7454,222,0.14437,0.10992
7455,222,0.10812,0.08232
7456,222,0.07792,0.05933
7457,222,0.07792,0.05933
7458,222,0.08426,0.06415
7459,222,0.09094,0.06924
7460,222,0.09094,0.06924
7461,222,0.10023,0.07631
7462,222,0.11008,0.08381
7463,222,0.11008,0.08381
7464,222,0.14877,0.11327
7465,222,0.19319,0.14709
7466,222,0.19319,0.14709
7467,222,0.23309,0.17747
7468,222,0.27569,0.2099
7469,222,0.27569,0.2099
7470,222,0.32116,0.24452
7471,222,0.36835,0.28045
7472,222,0.36835,0.28045
7473,222,0.40083,0.30518
7474,222,0.4337,0.3302
7475,222,0.4337,0.3302
7476,222,0.4634,0.35282
7477,222,0.49316,0.37548
7478,222,0.49316,0.37548
7479,222,0.49458,0.37655
7480,222,0.49599,0.37763
7481,222,0.49599,0.37763
7482,222,0.54373,0.41397
7483,222,0.59079,0.44981
7484,222,0.59079,0.44981
7485,222,0.58741,0.44723
7486,222,0.58402,0.44465
7487,222,0.58402,0.44465
7488,222,0.55465,0.42229
7489,222,0.52498,0.3997
7490,222,0.52498,0.3997
7491,222,0.501,0.38145
7492,222,0.47697,0.36315
7493,222,0.47697,0.36315
7494,222,0.44897,0.34183
7495,222,0.42108,0.32059
7496,222,0.42108,0.32059
7497,222,0.37727,0.28724
7498,222,0.33436,0.25457
7499,222,0.33436,0.25457
7500,222,0.28457,0.21666
7501,222,0.23731,0.18068
7502,222,0.23731,0.18068
7503,222,0.20067,0.15278
7504,222,0.16659,0.12683
7505,222,0.16659,0.12683
7506,222,0.17593,0.13395
7507,222,0.1855,0.14123
7508,222,0.1855,0.14123
7509,222,0.16913,0.12877
7510,222,0.15345,0.11683
7511,222,0.15345,0.11683
7512,222,0.16302,0.12412
7513,222,0.17286,0.13161
7514,222,0.17286,0.13161
7515,222,0.18515,0.14097
7516,222,0.19781,0.1506
7517,222,0.19781,0.1506
7518,222,0.20528,0.1563
7519,222,0.21287,0.16207
7520,222,0.21287,0.16207
7521,222,0.20255,0.15422
7522,222,0.19244,0.14652
7523,222,0.19244,0.14652
7524,222,0.19238,0.14647
7525,222,0.19232,0.14643
7526,222,0.19232,0.14643
7527,222,0.17005,0.12947
7528,222,0.14903,0.11347
7529,222,0.14903,0.11347
7530,222,0.14068,0.10711
7531,222,0.13257,0.10094
7532,222,0.13257,0.10094
7533,222,0.13075,0.09955
7534,222,0.12894,0.09817
7535,222,0.12894,0.09817
7536,222,0.16366,0.12461
7537,222,0.20221,0.15396
7538,222,0.20221,0.15396
7539,222,0.256,0.19491
7540,222,0.31395,0.23903
7541,222,0.31395,0.23903
7542,222,0.38444,0.2927
7543,222,0.45718,0.34808
7544,222,0.45718,0.34808
7545,222,0.55934,0.42586
7546,222,0.65769,0.50074
7547,222,0.65769,0.50074
7548,222,0.80047,0.60945
7549,222,0.89685,0.68283
7550,222,0.89685,0.68283
7551,222,0.92517,0.70439
7552,222,0.90622,0.68996
7553,222,0.90622,0.68996
7554,222,0.91852,0.69933
7555,222,0.92468,0.70402
7556,222,0.92468,0.70402
7557,222,0.91298,0.69511
7558,222,0.86524,0.65876
7559,222,0.86524,0.65876
7560,222,0.91197,0.69434
7561,222,0.92516,0.70438
7562,222,0.92516,0.70438
7563,222,0.92436,0.70378
7564,222,0.92315,0.70286
7565,222,0.92315,0.70286
7566,222,0.91186,0.69426
7567,222,0.89071,0.67816
7568,222,0.89071,0.67816
7569,222,0.8906,0.67807
7570,222,0.89049,0.67799
7571,222,0.89049,0.67799
7572,222,0.89642,0.68251
7573,222,0.90178,0.68659
7574,222,0.90178,0.68659
7575,222,0.92558,0.7047
7576,222,0.90567,0.68955
7577,222,0.90567,0.68955
7578,222,0.87298,0.66466
7579,222,0.82728,0.62986
7580,222,0.82728,0.62986
7581,222,0.71872,0.54721
7582,222,0.58754,0.44733
7583,222,0.58754,0.44733
7584,222,0.55276,0.42085
7585,222,0.51756,0.39405
7586,222,0.51756,0.39405
7587,222,0.50224,0.38239
7588,222,0.48689,0.3707
7589,222,0.48689,0.3707
7590,222,0.5122,0.38997
7591,222,0.53741,0.40917
7592,222,0.53741,0.40917
7593,222,0.52342,0.39851
7594,222,0.50938,0.38783
7595,222,0.50938,0.38783
7596,222,0.51616,0.39299
7597,222,0.52293,0.39814
7598,222,0.52293,0.39814
7599,222,0.4423,0.33675
7600,222,0.36271,0.27616
7601,222,0.36271,0.27616
7602,222,0.29879,0.22749
7603,222,0.23859,0.18165
7604,222,0.23859,0.18165
7605,222,0.16077,0.12241
7606,222,0.09771,0.07439
7607,222,0.09771,0.07439
7608,222,0.0558,0.04249
7609,222,0.03369,0.02565
7610,222,0.03369,0.02565
7611,222,0.06522,0.04966
7612,222,0.12713,0.09679
7613,222,0.12713,0.09679
7614,222,0.17279,0.13155
7615,222,0.22469,0.17107
7616,222,0.22469,0.17107
7617,222,0.25416,0.19351
7618,222,0.28485,0.21687
7619,222,0.28485,0.21687
7620,222,0.26055,0.19838
7621,222,0.237,0.18044
7622,222,0.237,0.18044
7623,222,0.1772,0.13491
7624,222,0.12528,0.09539
7625,222,0.12528,0.09539
7626,222,0.12126,0.09232
7627,222,0.1173,0.08931
7628,222,0.1173,0.08931
7629,222,0.21763,0.16569
7630,222,0.341,0.25963
7631,222,0.341,0.25963
7632,222,0.34781,0.26481
7633,222,0.35465,0.27002
7634,222,0.35465,0.27002
7635,222,0.40141,0.30562
7636,222,0.44896,0.34182
7637,222,0.44896,0.34182
7638,222,0.39148,0.29806
7639,222,0.33531,0.25529
7640,222,0.33531,0.25529
7641,222,0.27307,0.20791
7642,222,0.21508,0.16376
7643,222,0.21508,0.16376
7644,222,0.17608,0.13406
7645,222,0.14059,0.10704
7646,222,0.14059,0.10704
7647,222,0.06548,0.04985
7648,222,0.03189,0.02428
7649,222,0.03189,0.02428
7650,222,0.03111,0.02368
7651,222,0.03228,0.02458
7652,222,0.03228,0.02458
7653,222,0.03487,0.02655
7654,222,0,0
7655,222,0.03896,0.02966
7656,222,0.0392,0.02985
7657,222,0,0
7658,222,0.03945,0.03004
7659,222,0.05781,0.04401
7660,222,0,0
7661,222,0.08741,0.06655
7662,222,0.07851,0.05977
7663,222,0,0
7664,222,0.07042,0.05361
7665,222,0.06996,0.05326
7666,222,0,0
7667,222,0.0695,0.05292
7668,222,0.08274,0.063
7669,222,0,0
7670,222,0.09811,0.0747
7671,222,0.0733,0.05581
7672,222,0,0
7673,222,0.05449,0.04149
7674,222,0.03206,0.02441
7675,222,0.03838,0.02922
7676,222,0.03838,0.02922
7677,222,0.04503,0.03428
7678,222,0.05366,0.04085
7679,222,0.05366,0.04085
7680,222,0.06894,0.05249
7681,222,0.08769,0.06676
7682,222,0.08769,0.06676
7683,222,0.14228,0.10833
7684,222,0.2104,0.16019
7685,222,0.2104,0.16019
7686,222,0.21649,0.16483
7687,222,0.22266,0.16952
7688,222,0.22266,0.16952
7689,222,0.24205,0.18429
7690,222,0.26201,0.19949
7691,222,0.26201,0.19949
7692,222,0.29633,0.22561
7693,222,0.33184,0.25265
7694,222,0.33184,0.25265
7695,222,0.26322,0.2004
7696,222,0.20009,0.15234
7697,222,0.20009,0.15234
7698,222,0.20565,0.15658
7699,222,0.21128,0.16086
7700,222,0.21128,0.16086
7701,222,0.19487,0.14836
7702,222,0.17902,0.1363
7703,222,0.17902,0.1363
7704,222,0.16532,0.12587
7705,222,0.15214,0.11583
7706,222,0.15214,0.11583
7707,222,0.13256,0.10093
7708,222,0.11439,0.08709
7709,222,0.11439,0.08709
7710,222,0.1127,0.0858
7711,222,0.11102,0.08453
7712,222,0.11102,0.08453
7713,222,0.09831,0.07485
7714,222,0.08655,0.0659
7715,222,0.08655,0.0659
7716,222,0.07108,0.05411
7717,222,0.05791,0.04409
7718,222,0.05791,0.04409
7719,222,0.04286,0.03263
7720,222,0.03378,0.02572
7721,222,0.03378,0.02572
7722,222,0.03898,0.02968
7723,222,0.04677,0.03561
7724,222,0.04677,0.03561
7725,222,0.04648,0.03539
7726,222,0.04619,0.03517
7727,222,0.04619,0.03517
7728,222,0.04482,0.03412
7729,222,0.0435,0.03312
7730,222,0.0435,0.03312
7731,222,0.03726,0.02837
7732,222,0.03314,0.02523
7733,222,0.03314,0.02523
7734,222,0.03735,0.02844
7735,222,0.04375,0.03331
7736,222,0.04375,0.03331
7737,222,0.04719,0.03593
7738,222,0.051,0.03883
7739,222,0.051,0.03883
7740,222,0.04583,0.0349
7741,222,0.0414,0.03152
7742,222,0.0414,0.03152
7743,222,0.03306,0.02517
7744,222,0.0313,0.02383
7745,222,0.0313,0.02383
7746,222,0.03118,0.02374
7747,222,0.03112,0.02369
7748,222,0.03112,0.02369
7749,222,0.03286,0.02502
7750,222,0.03869,0.02946
7751,222,0.03869,0.02946
7752,222,0.04643,0.03535
7753,222,0.05667,0.04315
7754,222,0.05667,0.04315
7755,222,0.04557,0.03469
7756,222,0.03748,0.02854
7757,222,0.03748,0.02854
7758,222,0.0401,0.03053
7759,222,0.04314,0.03285
7760,222,0.04314,0.03285
7761,222,0.04242,0.0323
7762,222,0.04171,0.03176
7763,222,0.04171,0.03176
7764,222,0.03501,0.02665
7765,222,0.03155,0.02402
7766,222,0.03155,0.02402
7767,222,0.03113,0.0237
7768,222,0.03215,0.02448
7769,222,0.03215,0.02448
7770,222,0.03139,0.0239
7771,222,0.0311,0.02368
7772,222,0.0311,0.02368
7773,222,0.03411,0.02597
7774,222,0.04319,0.03288
7775,222,0.04319,0.03288
7776,222,0.05114,0.03894
7777,222,0.06093,0.04639
7778,222,0.06093,0.04639
7779,222,0.0683,0.052
7780,222,0.07638,0.05816
7781,222,0.07638,0.05816
7782,222,0.10523,0.08012
7783,222,0.13982,0.10646
7784,222,0.13982,0.10646
7785,222,0.17294,0.13167
7786,222,0.2092,0.15928
7787,222,0.2092,0.15928
7788,222,0.23334,0.17766
7789,222,0.25844,0.19676
7790,222,0.25844,0.19676
7791,222,0.27624,0.21032
7792,222,0.29442,0.22416
7793,222,0.29442,0.22416
7794,222,0.30436,0.23173
7795,222,0.31439,0.23936
7796,222,0.31439,0.23936
7797,222,0.26781,0.2039
7798,222,0.22373,0.17034
7799,222,0.22373,0.17034
7800,222,0.21558,0.16413
7801,222,0.20754,0.15801
7802,222,0.20754,0.15801
7803,222,0.21685,0.1651
7804,222,0.22632,0.17231
7805,222,0.22632,0.17231
7806,222,0.22266,0.16952
7807,222,0.21902,0.16676
7808,222,0.21902,0.16676
