hour,nl_node_PV,nl_node_OffW,nl_node_OnW,de_node_PV,de_node_OffW,de_node_OnW
7879,0.0025269,0.05956,0.0282338,0.0089533,0.2496281,0.0550831
7880,0.0037904,0.05956,0.0282338,0.01343,0.2496281,0.0550831
7881,0.0198043,0.04615,0.0279196,0.035055,0.2594758,0.0483184
7882,0.0358182,0.03443,0.027893,0.0566799,0.2694362,0.0424577
7883,0.0518322,0.03443,0.027893,0.0783049,0.2694362,0.0424577
7884,0.0542668,0.03893,0.0281893,0.0773263,0.2186648,0.0338533
7885,0.0567015,0.04371,0.028827,0.0763477,0.1715552,0.0289594
7886,0.0591361,0.04371,0.028827,0.0753691,0.1715552,0.0289594
7887,0.0451779,0.1155,0.032054,0.0569064,0.1320366,0.0279169
7888,0.0312197,0.21429,0.0522855,0.0384437,0.0967906,0.0301329
7889,0.0172615,0.21429,0.0522855,0.0199809,0.0967906,0.0301329
7890,0.0115301,0.23749,0.0769788,0.013348,0.1189653,0.0281015
7891,0.0057986,0.26144,0.1088456,0.0067151,0.1429939,0.0281458
7892,0.0000671,0.26144,0.1088456,0.0000822,0.1429939,0.0281458
7893,0.0000465,0.23728,0.0908585,0.0000565,0.1511539,0.027905
7894,0.0000258,0.21387,0.0748229,0.0000308,0.1594878,0.0278906
7895,0.00000512,0.21387,0.0748229,0.00000512,0.1594878,0.0278906
7896,0.00000427,0.16936,0.0590121,0.00000427,0.1645225,0.0278946
7897,0.00000343,0.12884,0.046192,0.00000343,0.1696158,0.027899
7898,0.00000258,0.12884,0.046192,0.00000258,0.1696158,0.027899
7899,0.00000172,0.07329,0.0359236,0.00000172,0.1869168,0.0279505
7900,0.000000861,0.03242,0.0297273,0.000000861,0.2048116,0.0284198
7901,0,0.03242,0.0297273,0,0.2048116,0.0284198
7902,0.0028483,0.01524,0.0278721,0.0032646,0.2130328,0.0292588
7903,0.0056967,0.00576,0.0301361,0.0065292,0.2213625,0.0304705
7904,0.008545,0.00576,0.0301361,0.0097937,0.2213625,0.0304705
7905,0.0300445,0.00421,0.0370911,0.0282121,0.2166936,0.029775
7906,0.0515441,0.00431,0,0.0466305,0.2120581,0.0291858
7907,0.0730436,0.00431,0.0490017,0.0650489,0.2120581,0.0291858
7908,0.0752014,0.00406,0.0485021,0.0638958,0.1775554,0.0290118
7909,0.0773593,0.00461,0,0.0627427,0.1453501,0.02885
7910,0.0795171,0.00461,0.0480087,0.0615896,0.1453501,0.02885
7911,0.0606324,0.01286,0.0397123,0.046364,0.1136686,0.0279188
7912,0.0417477,0.03031,0.033668,0.0311383,0.085305,0.0281734
7913,0.022863,0.03031,0.033668,0.0159127,0.085305,0.0281734
7914,0.0152831,0.05388,0.027906,0.0106329,0.0710814,0.0290047
7915,0.0077033,0.08388,0.031703,0.0053531,0.0580539,0.0303752
7916,0.0001234,0.08388,0.031703,0.0000733,0.0580539,0.0303752
7917,0.0000843,0.10163,0.0403529,0.0000515,0.0494947,0.0306156
7918,0.0000452,0.12081,0.053579,0.0000297,0.0416016,0.0308672
7919,0.00000615,0.12081,0.053579,0.00000788,0.0416016,0.0308672
7920,0.00000496,0.13391,0.0550723,0.00000633,0.0292098,0.0309304
7921,0.00000377,0.14755,0.0566039,0.00000478,0.0191473,0.0309942
7922,0.00000258,0.14755,0.0566039,0.00000323,0.0191473,0.0309942
7923,0.00000172,0.18827,0.0741495,0.00000215,0.008272,0.0287945
7924,0.000000861,0.23242,0.0952496,0.00000108,0.0040814,0.027896
7925,0,0.23242,0.0952496,0,0.0040814,0.027896
7926,0.0024665,0.23891,0.0992308,0.0062972,0.0049753,0.0279549
7927,0.0049331,0.24547,0.1033067,0.0125944,0.0085414,0.0280471
7928,0.0073996,0.24547,0.1033067,0.0188916,0.0085414,0.0280471
7929,0.0268965,0.26426,0.106777,0.0501569,0.015173,0.0278751
7930,0.0463933,0.28344,0.110311,0.0814221,0,0.0279376
7931,0.0658901,0.28344,0.110311,0.1126874,0.0249108,0.0279376
7932,0.0664275,0.29651,0.0985682,0.1104656,0.0136986,0.0279367
7933,0.0669649,0.30973,0.0875875,0.1082437,0.006833,0.0279358
7934,0.0675022,0.30973,0.0875875,0.1060219,0.006833,0.0279358
7935,0.0511387,0.21975,0.0959838,0.0798231,0.004825,0.0280002
7936,0.0347752,0.14072,0.1048383,0.0536243,0.0040593,0.0288468
7937,0.0184117,0.14072,0.1048383,0.0274255,0.0040593,0.0288468
7938,0.0123042,0.17833,0.1255127,0.0183161,0.0077771,0.0286309
7939,0.0061968,0.21911,0.1480791,0.0092067,0.0193325,0.0350903
7940,0.0000893,0.21911,0.1480791,0.0000973,0.0193325,0.0350903
7941,0.0000596,0.24078,0.1384914,0.0000662,0.0281275,0.0381657
7942,0.0000298,0.26309,0.1292119,0.000035,0.0387437,0.0417542
7943,0,0.26309,0.1292119,0.00000384,0.0387437,0.0417542
7944,0,0.24092,0.1109032,0.0000032,0.0391908,0.0412075
7945,0,0.21937,0.0941062,0.00000257,0.0396406,0.0406711
7946,0,0.21937,0.0941062,0.00000194,0.0396406,0.0406711
7947,0,0.21549,0.0978278,0.00000129,0.0662528,0.0425974
7948,0,0.21164,0.1016338,0.000000645,0.0990866,0.04465
7949,0,0.21164,0.1016338,0,0.0990866,0.04465
7950,0.0045421,0.22405,0.1155175,0.0075208,0.1138186,0.0451196
7951,0.0090841,0.2367,0.1303494,0.0150415,0.129392,0.0455952
7952,0.0136262,0.2367,0.1303494,0.0225623,0.129392,0.0455952
7953,0.0434173,0.25231,0.1416911,0.0541341,0.1469122,0.0495481
7954,0.0732084,0.26822,0.15348,0.0857058,0.165288,0.0538655
7955,0.1029996,0.26822,0.15348,0.1172776,0.165288,0.0538655
7956,0.1054694,0.25344,0.1621769,0.1140901,0.1609464,0.0524112
7957,0.1079393,0.23891,0.1710829,0.1109026,0.1566487,0.0509955
7958,0.1104091,0.23891,0.1710829,0.1077151,0.1566487,0.0509955
7959,0.0841182,0.29276,0.2064137,0.0809897,0.2162563,0.0736311
7960,0.0578273,0.34943,0.2441565,0.0542644,0.2819914,0.1027509
7961,0.0315364,0.34943,0.2441565,0.027539,0.2819914,0.1027509
7962,0.0210766,0.40278,0.2522452,0.0183871,0.3338799,0.1201182
7963,0.0106168,0.45721,0.2604146,0.0092352,0.387677,0.1389005
7964,0.0001569,0.45721,0.2604146,0.0000833,0.387677,0.1389005
7965,0.0001055,0.42966,0.2313992,0.0000569,0.3976085,0.1425952
7966,0.000054,0.40232,0.2035621,0.0000304,0.4075787,0.1463356
7967,0.00000258,0.40232,0.2035621,0.00000403,0.4075787,0.1463356
7968,0.00000172,0.39286,0.2077951,0.00000269,0.4817015,0.1630796
7969,0.000000861,0.38344,0.2120604,0.00000134,0.5562074,0.1806099
7970,0,0.38344,0.2120604,0,0.5562074,0.1806099
7971,0,0.40701,0.22268,0,0.6839978,0.2015233
7972,0,0.43078,0.2334794,0,0.8001104,0.223293
7973,0,0.43078,0.2334794,0,0.8001104,0.223293
7974,0.0023355,0.42147,0.2354158,0.0016929,0.8938234,0.2438418
7975,0.004671,0.41219,0.2373575,0.0033859,0.9613165,0.26496
7976,0.0070065,0.41219,0.2373575,0.0050788,0.9613165,0.26496
7977,0.0215557,0.3717,0.2547803,0.0147311,0.980907,0.2826372
7978,0.0361049,0.332,0.2725735,0.0243833,0.9932057,0.3006122
7979,0.0506541,0.332,0.2725735,0.0340356,0.9932057,0.3006122
7980,0.0493467,0.34503,0.2810425,0.0356184,0.9907202,0.3182666
7981,0.0480393,0.35817,0.2895801,0.0372011,0.9876991,0.3361302
7982,0.0467318,0.35817,0.2895801,0.0387839,0.9876991,0.3361302
7983,0.0350989,0.3933,0.3009374,0.0297481,0.9905566,0.308471
7984,0.023466,0.42895,0.3123975,0.0207123,0.9929405,0.2813626
7985,0.0118331,0.42895,0.3123975,0.0116765,0.9929405,0.2813626
7986,0.0079325,0.52795,0.3772141,0.0078071,0.9844753,0.2666303
7987,0.0040318,0.62599,0.4432811,0.0039377,0.9719977,0.2521287
7988,0.0001311,0.62599,0.4432811,0.0000682,0.9719977,0.2521287
7989,0.0000883,0.63439,0.4305726,0.0000467,0.9510074,0.2275288
7990,0.0000454,0.64276,0.4178624,0.0000252,0.9245954,0.2038079
7991,0.00000258,0.64276,0.4178624,0.00000371,0.9245954,0.2038079
7992,0.00000172,0.64949,0.393817,0.00000247,0.8843061,0.1834465
7993,0.000000861,0.6562,0.3698835,0.00000124,0.8372334,0.1639617
7994,0,0.6562,0.3698835,0,0.8372334,0.1639617
7995,0,0.66632,0.3841496,0,0.8444678,0.1719772
7996,0,0.67637,0.3984667,0,0.8515772,0.1801536
7997,0,0.67637,0.3984667,0,0.8515772,0.1801536
7998,0.0021175,0.70182,0.4114772,0.0056216,0.8401722,0.1848509
7999,0.004235,0.72672,0.4245037,0.0112432,0.8284538,0.1895967
8000,0.0063525,0.72672,0.4245037,0.0168648,0.8284538,0.1895967
8001,0.0286072,0.74962,0.435399,0.0460505,0.7971311,0.1903215
8002,0.0508619,0.77191,0.4462897,0.0752362,0.7640594,0.1910473
8003,0.0731167,0.77191,0.4462897,0.1044219,0.7640594,0.1910473
8004,0.0730515,0.74196,0.4310596,0.1031445,0.7181091,0.1893365
8005,0.0729864,0.71094,0.4158264,0.101867,0.6699932,0.1876318
8006,0.0729212,0.71094,0.4158264,0.1005896,0.6699932,0.1876318
8007,0.0550464,0.72717,0.4173725,0.0759041,0.6977522,0.2046184
8008,0.0371715,0.74312,0.4189188,0.0512186,0.7248726,0.22215
8009,0.0192967,0.74312,0.4189188,0.0265331,0.7248726,0.22215
8010,0.012917,0.79387,0.4649295,0.0177226,0.7267954,0.2484766
8011,0.0065372,0.84069,0.510514,0.0089121,0.7287143,0.2757083
8012,0.0001575,0.84069,0.510514,0.0001016,0.7287143,0.2757083
8013,0.0001058,0.84542,0.5118278,0.0000681,0.7278478,0.2881413
8014,0.0000542,0.85009,0.5131408,0.0000345,0.7269805,0.3007135
8015,0.00000258,0.85009,0.5131408,0.000000968,0.7269805,0.3007135
8016,0.00000172,0.86336,0.5327379,0.000000645,0.7225233,0.3273055
8017,0.000000861,0.87614,0.5520999,0.000000323,0.718046,0.3543299
8018,0,0.87614,0.5520999,0,0.718046,0.3543299
8019,0,0.89516,0.5864754,0,0.737805,0.3930898
8020,0,0.91284,0.6196611,0,0.7571375,0.432151
8021,0,0.91284,0.6196611,0,0.7571375,0.432151
8022,0.0034666,0.93617,0.6516052,0.0049165,0.8037472,0.4739139
8023,0.0069332,0.95616,0.6817966,0.009833,0.846791,0.5152376
8024,0.0103998,0.95616,0.6817966,0.0147495,0.846791,0.5152376
8025,0.0359559,0.9697,0.695147,0.0360305,0.8749639,0.5240272
8026,0.061512,0.98074,0.7080328,0.0573116,0.9007928,0.5327737
8027,0.0870681,0.98074,0.7080328,0.0785926,0.9007928,0.5327737
8028,0.0867679,0.98001,0.6999906,0.0740238,0.9301817,0.5411246
8029,0.0864676,0.97927,0.6917609,0.069455,0.9548672,0.5494285
8030,0.0861674,0.97927,0.6917609,0.0648862,0.9548672,0.5494285
8031,0.0650738,0.98316,0.6883037,0.0481591,0.9946404,0.5513145
8032,0.0439803,0.9866,0.6848161,0.0314319,0.9857293,0.5531979
8033,0.0228868,0.9866,0.6848161,0.0147048,0.9857293,0.5531979
8034,0.0152983,0.97456,0.6848305,0.0098165,0.9855663,0.5631267
8035,0.0077098,0.9585,0.6848449,0.0049282,0.9854022,0.5729733
8036,0.0001214,0.9585,0.6848449,0.00004,0.9854022,0.5729733
8037,0.0000826,0.92885,0.6419696,0.0000285,0.9922958,0.5419926
8038,0.0000439,0.89229,0.5957687,0.0000169,0.9963102,0.5103399
8039,0.00000512,0.89229,0.5957687,0.00000544,0.9963102,0.5103399
8040,0.00000427,0.86632,0.5625774,0.00000454,0.9969448,0.4829157
8041,0.00000343,0.83819,0.5284341,0.00000364,0.9973556,0.455259
8042,0.00000258,0.83819,0.5284341,0.00000274,0.9973556,0.455259
8043,0.00000172,0.79877,0.4907391,0.00000183,0.9938979,0.3834673
8044,0.000000861,0.75651,0.4525353,0.000000914,0.9859962,0.3129708
8045,0,0.75651,0.4525353,0,0.9859962,0.3129708
8046,0.0009523,0.68189,0.3858794,0.0034236,0.9973403,0.2553399
8047,0.0019046,0.60277,0.3202797,0.0068472,0.9919699,0.2014342
8048,0.0028569,0.60277,0.3202797,0.0102708,0.9919699,0.2014342
8049,0.0112668,0.53196,0.2521093,0.0316807,0.9647657,0.1386732
8050,0.0196767,0.46058,0.1892402,0.0530906,0.9178814,0.0873462
8051,0.0280866,0.46058,0.1892402,0.0745005,0.9178814,0.0873462
8052,0.0291097,0.41732,0.1457971,0.0740744,0.8635288,0.0641682
8053,0.0301327,0.37464,0.1077054,0.0736482,0.7988775,0.0462406
8054,0.0311558,0.37464,0.1077054,0.0732221,0.7988775,0.0462406
8055,0.0238148,0.30431,0.0486446,0.0553003,0.67996,0.0318941
8056,0.0164738,0.23795,0.0278939,0.0373785,0.5491436,0.0279932
8057,0.0091328,0.23795,0.0278939,0.0194567,0.5491436,0.0279932
8058,0.0061216,0.198,0.0288459,0.0129979,0.5519783,0.0294303
8059,0.0031104,0.16069,0.0312102,0.0065391,0.5548114,0.0357988
8060,0.0000991,0.16069,0.0312102,0.0000803,0.5548114,0.0357988
8061,0.0000678,0.0939,0.0301969,0.0000555,0.4536883,0.0431404
8062,0.0000365,0.04333,0.029369,0.0000306,0.3543084,0.0526802
8063,0.00000512,0.04333,0.029369,0.00000576,0.3543084,0.0526802
8064,0.00000427,0.01167,0.0279193,0.00000481,0.2283534,0.0588727
8065,0.00000343,0.00489,0.0305771,0.00000386,0.1220922,0.0656825
8066,0.00000258,0.00489,0.0305771,0.0000029,0.1220922,0.0656825
8067,0.00000172,0.00423,0.0370744,0.00000194,0.115209,0.0828713
8068,0.000000861,0.00713,0.0471717,0.000000968,0.1084926,0.1027611
8069,0,0.00713,0.0471717,0,0.1084926,0.1027611
8070,0.0015545,0.00501,0.0401353,0.0057649,0.1018492,0.0857058
8071,0.003109,0.00409,0.0346216,0.0115298,0.0953859,0.0705728
8072,0.0046635,0.00409,0.0346216,0.0172947,0.0953859,0.0705728
8073,0.021117,0.00413,0.0406809,0.0429883,0.0683636,0.0654393
8074,0.0375705,0.00466,0.0485289,0.0686819,0.0455458,0.0606011
8075,0.054024,0.00466,0.0485289,0.0943756,0.0455458,0.0606011
8076,0.0553607,0.00475,0.0601612,0.0934328,0.0241428,0.0577766
8077,0.0566973,0.00992,0.0740826,0.0924901,0.0101334,0.0550681
8078,0.0580339,0.00992,0.0740826,0.0915474,0.0101334,0.0550681
8079,0.0441242,0.064,0.1053061,0.0692019,0.0268555,0.0570422
8080,0.0302145,0.16364,0.1428703,0.0468563,0.0531831,0.0590789
8081,0.0163048,0.16364,0.1428703,0.0245108,0.0531831,0.0590789
8082,0.0109049,0.2156,0.1796921,0.0163631,0.0828961,0.0732296
8083,0.0055051,0.27217,0.2199197,0.0082153,0.1183434,0.0896494
8084,0.0001052,0.27217,0.2199197,0.0000675,0.1183434,0.0896494
8085,0.0000727,0.33361,0.2550581,0.0000458,0.1513734,0.104257
8086,0.0000402,0.39777,0.2917376,0.000024,0.1874622,0.1201191
8087,0.00000775,0.39777,0.2917376,0.00000226,0.1874622,0.1201191
8088,0.00000516,0.47407,0.3174187,0.00000151,0.2441707,0.1417652
8089,0.00000258,0.55095,0.3435493,0.000000753,0.3053371,0.1651044
8090,0,0.55095,0.3435493,0,0.3053371,0.1651044
8091,0,0.68355,0.3952568,0,0.4118234,0.1969037
8092,0,0.80364,0.4474694,0,0.5222694,0.2308211
8093,0,0.80364,0.4474694,0,0.5222694,0.2308211
8094,0.0024505,0.8942,0.4986704,0.0059038,0.6282309,0.2391164
8095,0.004901,0.96003,0.5488386,0.0118075,0.7288609,0.2475066
8096,0.0073515,0.96003,0.5488386,0.0177113,0.7288609,0.2475066
8097,0.0205062,0.98889,0.5926101,0.0500149,0.8349327,0.2613342
8098,0.0336609,0.99741,0.6343668,0.0823184,0.9199745,0.2753811
8099,0.0468157,0.99741,0.6343668,0.114622,0.9199745,0.2753811
8100,0.0424147,0.99564,0.6746939,0.1124386,0.9277156,0.2945366
8101,0.0380137,0.98788,0.7116829,0.1102552,0.9351047,0.3140055
8102,0.0336127,0.98788,0.7116829,0.1080718,0.9351047,0.3140055
8103,0.0244134,0.97388,0.7151797,0.0813093,0.9411519,0.3577474
8104,0.0152141,0.95432,0.7186364,0.0545468,0.9469271,0.4022825
8105,0.0060148,0.95432,0.7186364,0.0277843,0.9469271,0.4022825
8106,0.0040153,0.89744,0.6809544,0.0185508,0.9405436,0.4315875
8107,0.0020159,0.82246,0.6395717,0.0093172,0.9338302,0.4608784
8108,0.0000165,0.82246,0.6395717,0.0000837,0.9338302,0.4608784
8109,0.0000113,0.79718,0.6054474,0.0000577,0.9207174,0.4601811
8110,0.00000619,0.77078,0.5698298,0.0000318,0.9065779,0.4594838
8111,0.00000103,0.77078,0.5698298,0.0000059,0.9065779,0.4594838
8112,0.000000689,0.74328,0.5411214,0.00000474,0.8587521,0.4531905
8113,0.000000344,0.71487,0.5118425,0.00000358,0.8035641,0.4468919
8114,0,0.71487,0.5118425,0.00000242,0.8035641,0.4468919
8115,0,0.59963,0.5136709,0.00000161,0.6979175,0.467348
8116,0,0.47913,0.5154975,0.000000807,0.5816278,0.4877139
8117,0,0.47913,0.5154975,0,0.5816278,0.4877139
8118,0.0009093,0.43223,0.4687701,0.002039,0.4752004,0.5071502
8119,0.0018186,0.38587,0.4215456,0.004078,0.3698244,0.5264169
8120,0.0027279,0.38587,0.4215456,0.006117,0.3698244,0.5264169
8121,0.0130971,0.37789,0.3714253,0.0156547,0.373245,0.5218586
8122,0.0234664,0.36993,0.3221084,0.0251923,0.3766713,0.5172888
8123,0.0338356,0.36993,0.3221084,0.0347299,0.3766713,0.5172888
8124,0.0355663,0.36666,0.3102166,0.0325974,0.4434651,0.496784
8125,0.0372971,0.36339,0.2984259,0.0304649,0.511212,0.4761143
8126,0.0390278,0.36339,0.2984259,0.0283324,0.511212,0.4761143
8127,0.0298449,0.33189,0.283689,0.020995,0.529669,0.4445769
8128,0.020662,0.30106,0.269151,0.0136576,0.5480905,0.4129512
8129,0.0114791,0.30106,0.269151,0.0063202,0.5480905,0.4129512
8130,0.0076613,0.25962,0.2281702,0.0042288,0.4930592,0.3623667
8131,0.0038436,0.22007,0.1895672,0.0021375,0.4381127,0.3127348
8132,0.0000258,0.22007,0.1895672,0.0000461,0.4381127,0.3127348
8133,0.0000172,0.16669,0.1549955,0.0000316,0.3953045,0.2667779
8134,0.00000861,0.11908,0.1235947,0.0000172,0.3532161,0.2230001
8135,0,0.11908,0.1235947,0.00000274,0.3532161,0.2230001
8136,0,0.08029,0.1015022,0.00000183,0.3324927,0.1876741
8137,0,0.04849,0.0818688,0.000000914,0.3120608,0.1548239
8138,0,0.04849,0.0818688,0,0.3120608,0.1548239
8139,0,0.01949,0.0503614,0,0.347033,0.1304951
8140,0,0.00522,0.0319473,0,0.3827751,0.1082342
8141,0,0.00522,0.0319473,0,0.3827751,0.1082342
8142,0.0018442,0.00536,0.0278875,0.0018042,0.2889827,0.0777991
8143,0.0036884,0,0.033426,0.0036083,0.2028889,0.0538658
8144,0.0055326,0.01584,0.033426,0.0054125,0.2028889,0.0538658
8145,0.0236198,0.01576,0.0293487,0.015786,0.180821,0.0446835
8146,0.0417071,0,0.0278774,0.0261595,0.1596909,0.0373932
8147,0.0597944,0.01567,0.0278774,0.036533,0.1596909,0.0373932
8148,0.0655757,0.01422,0.0278831,0.0361998,0.1823003,0.0321154
8149,0.071357,0,0.0278903,0.0358666,0.2059741,0.0289083
8150,0.0771383,0.01287,0.0278903,0.0355334,0.2059741,0.0289083
8151,0.0595993,0.01252,0.0342544,0.0268035,0.2107116,0.0279493
8152,0.0420603,0,0,0.0180736,0.2154855,0.0280801
8153,0.0245213,0.01218,0.0526679,0.0093438,0.2154855,0.0280801
8154,0.0163666,0.00603,0.0368857,0.0062326,0.232258,0.0281406
8155,0.008212,0.00405,0.0290189,0.0031215,0.2494294,0.030086
8156,0.0000573,0.00405,0.0290189,0.0000104,0.2494294,0.030086
8157,0.0000399,0.00843,0.0294038,0.00000883,0.307587,0.0379761
8158,0.0000225,0.02102,0.039955,0.00000729,0.3686941,0.0511633
8159,0.00000512,0.02102,0.039955,0.00000576,0.3686941,0.0511633
8160,0.00000427,0.0286,0.0376903,0.00000481,0.3829506,0.0531661
8161,0.00000343,0.03746,0.0356503,0.00000386,0.3972993,0.0552443
8162,0.00000258,0.03746,0.0356503,0.0000029,0.3972993,0.0552443
8163,0.00000172,0.01805,0.0288824,0.00000194,0.3790079,0.0559902
8164,0.000000861,0.00675,0.0285448,0.000000968,0.3608718,0.0567453
8165,0,0.00675,0.0285448,0,0.3608718,0.0567453
8166,0.0019233,0.00718,0.028709,0.0026505,0.2775451,0.046623
8167,0.0038467,0.00764,0.0288914,0.0053009,0.2007965,0.038559
8168,0.00577,0.00764,0.0288914,0.0079514,0.2007965,0.038559
8169,0.0244456,0.01009,0.0279889,0.0237188,0.1261708,0.0355303
8170,0.0431211,0.01314,0.0279664,0.0394861,0.0663553,0.0329874
8171,0.0617966,0.01314,0.0279664,0.0552535,0.0663553,0.0329874
8172,0.0630204,0.01192,0.0278954,0.0550698,0.0474671,0.0321417
8173,0.0642442,0.01078,0.027869,0.0548862,0.0316942,0.0313702
8174,0.0654679,0.01078,0.027869,0.0547025,0.0316942,0.0313702
8175,0.0497006,0.02278,0.0287137,0.0413325,0.0281283,0.0334732
8176,0.0339332,0.04026,0.0311585,0.0279625,0.024792,0.0360476
8177,0.0181658,0.04026,0.0311585,0.0145925,0.024792,0.0360476
8178,0.0121316,0.06575,0.0468908,0.0097346,0.0099114,0.0381807
8179,0.0060973,0.09693,0.0742155,0.0048767,0.0041002,0.0405473
8180,0.000063,0.09693,0.0742155,0.0000188,0.0041002,0.0405473
8181,0.000042,0.10874,0.0775398,0.0000143,0.0040855,0.0379693
8182,0.000021,0.12112,0.0809639,0.00000989,0.0044194,0.0356714
8183,0,0.12112,0.0809639,0.00000544,0.0044194,0.0356714
8184,0,0.13042,0.085946,0.00000454,0.0044106,0.0389245
8185,0,0.13999,0.0911182,0.00000364,0.0044019,0.0427095
8186,0,0.13999,0.0911182,0.00000274,0.0044019,0.0427095
8187,0,0.1686,0.1125531,0.00000183,0.0043918,0.0498381
8188,0,0.19915,0.1364552,0.000000914,0.0071026,0.0582355
8189,0,0.19915,0.1364552,0,0.0071026,0.0582355
8190,0.0007704,0.20648,0.1265428,0.00168,0.0183975,0.0617767
8191,0.0015409,0.2139,0.1170075,0.0033601,0.0373629,0.0654924
8192,0.0023113,0.2139,0.1170075,0.0050401,0.0373629,0.0654924
8193,0.011696,0.22411,0.1209332,0.0138976,0.0449523,0.0599593
8194,0.0210808,0.23449,0.124926,0.0227551,0.0532359,0.0548263
8195,0.0304656,0.23449,0.124926,0.0316127,0.0532359,0.0548263
8196,0.0315265,0.23819,0.1152274,0.0298327,0.0277753,0.0491291
8197,0.0325875,0.24192,0.1059445,0.0280527,0.0111217,0.0440623
8198,0.0336484,0.24192,0.1059445,0.0262727,0.0111217,0.0440623
8199,0.0256303,0.28688,0.1140823,0.0194809,0.0174868,0.0478114
8200,0.0176122,0.33386,0.1225429,0.0126891,0.0257476,0.0519194
8201,0.009594,0.33386,0.1225429,0.0058973,0.0257476,0.0519194
8202,0.0064088,0.40251,0.1324705,0.0039408,0.0524432,0.0678021
8203,0.0032235,0.47297,0.1427783,0.0019843,0.0882096,0.0871542
8204,0.0000382,0.47297,0.1427783,0.0000277,0.0882096,0.0871542
8205,0.0000255,0.53471,0.1501746,0.0000196,0.1464173,0.0984139
8206,0.0000127,0.59598,0.1577418,0.0000115,0.2155728,0.1104787
8207,0,0.59598,0.1577418,0.00000339,0.2155728,0.1104787
8208,0,0.68508,0.2581093,0.00000226,0.3356495,0.1383507
8209,0,0.76836,0.3722157,0.00000113,0.4665472,0.1692285
8210,0,0.76836,0.3722157,0,0.4665472,0.1692285
8211,0,0.83785,0.4413911,0,0.6027261,0.2302506
8212,0,0.89763,0.5102274,0,0.7319854,0.297372
8213,0,0.89763,0.5102274,0,0.7319854,0.297372
8214,0.0015415,0.93224,0.5973624,0.0029803,0.778894,0.3300799
8215,0.0030831,0.9603,0.6764678,0.0059605,0.8227447,0.363424
8216,0.0046246,0.9603,0.6764678,0.0089408,0.8227447,0.363424
8217,0.0236176,0.95367,0.712423,0.0292618,0.8385648,0.4048171
8218,0.0426106,0.94655,0.7446122,0.0495829,0.8538259,0.446439
8219,0.0616036,0.94655,0.7446122,0.069904,0.8538259,0.446439
8220,0.0641162,0.93847,0.721364,0.0694946,0.8698749,0.5072904
8221,0.0666288,0.92987,0.6960037,0.0690852,0.8851738,0.5664971
8222,0.0691413,0.92987,0.6960037,0.0686758,0.8851738,0.5664971
8223,0.0527213,0.90245,0.6486834,0.0518176,0.8723492,0.5158954
8224,0.0363012,0.87129,0.5970054,0.0349593,0.8589887,0.4639521
8225,0.0198812,0.87129,0.5970054,0.018101,0.8589887,0.4639521
8226,0.0132684,0.8798,0.5840761,0.0120838,0.8250589,0.4235576
8227,0.0066556,0.88808,0.5709743,0.0060666,0.7885461,0.3832093
8228,0.0000429,0.88808,0.5709743,0.0000494,0.7885461,0.3832093
8229,0.0000286,0.87522,0.491095,0.0000341,0.7458824,0.3562955
8230,0.0000143,0.8618,0.408857,0.0000188,0.70095,0.3296791
8231,0,0.8618,0.408857,0.00000352,0.70095,0.3296791
8232,0,0.75849,0.2997729,0.00000294,0.6406605,0.3137031
8233,0,0.63884,0.1996413,0.00000236,0.5782965,0.2979028
8234,0,0.63884,0.1996413,0.00000178,0.5782965,0.2979028
8235,0,0.46817,0.1658792,0.00000118,0.524353,0.2891432
8236,0,0.30098,0.1348582,0.000000592,0.47016,0.2804508
8237,0,0.30098,0.1348582,0,0.47016,0.2804508
8238,0.0015385,0.19676,0.087392,0.0034441,0.3702106,0.2249912
8239,0.0030769,0.10926,0.0523512,0.0068883,0.2751408,0.1739235
8240,0.0046154,0.10926,0.0523512,0.0103324,0.2751408,0.1739235
8241,0.0161544,0.13872,0.059904,0.0288198,0.2698025,0.1435186
8242,0.0276933,0.1709,0.0683609,0.0473072,0.2644944,0.1158829
8243,0.0392323,0.1709,0.0683609,0.0657946,0.2644944,0.1158829
8244,0.0366415,0.35518,0.1380423,0.063049,0.3542543,0.1294041
8245,0.0340507,0.56284,0.2318004,0.0603034,0.4490104,0.1436691
8246,0.0314599,0.56284,0.2318004,0.0575577,0.4490104,0.1436691
8247,0.0231424,0.60907,0.2939042,0.0429249,0.484899,0.1767201
8248,0.0148249,0.65443,0.3594805,0.028292,0.5208619,0.2125679
8249,0.0065074,0.65443,0.3594805,0.0136591,0.5208619,0.2125679
8250,0.0043431,0.74431,0.4421803,0.0091129,0.611139,0.2593146
8251,0.0021788,0.82555,0.5243644,0.0045667,0.6980934,0.3087325
8252,0.0000145,0.82555,0.5243644,0.0000205,0.6980934,0.3087325
8253,0.0000113,0.86696,0.5875154,0.0000155,0.7724796,0.3545624
8254,0.00000823,0.9038,0.646705,0.0000104,0.8397057,0.4013069
8255,0.00000512,0.9038,0.646705,0.00000544,0.8397057,0.4013069
8256,0.00000427,0.9105,0.6685061,0.00000454,0.888046,0.4330777
8257,0.00000343,0.91699,0.6893507,0.00000364,0.9290045,0.4648238
8258,0.00000258,0.91699,0.6893507,0.00000274,0.9290045,0.4648238
8259,0.00000172,0.89801,0.6766649,0.00000183,0.9771631,0.5369455
8260,0.000000861,0.87741,0.6636041,0.000000914,0.9972712,0.6058126
