hour,RESV
5372,0.28028
5373,0.604698
5374,0.958409
5375,0.804135
5376,0.692629
5377,0.704143
5378,0.733921
5379,0.700215
5380,0.883353
5381,0.258905
5382,0.311518
5383,0.586985
5384,0.330664
5385,0.633428
5386,0.087801
5387,0.985274
5388,0.014542
5389,0.384026
5390,0.360953
5391,0.322293
5392,0.118187
5393,0.948734
5394,0.270255
5395,0.131013
5396,0.274923
5397,0.997734
5398,0.240102
5399,0.066927
5400,0.810129
5401,0.944676
5402,0.296416
5403,0.01674
5404,0.328132
5405,0.866832
5406,0.134079
5407,0.402047
5408,0.803387
5409,0.935135
5410,0.002847
5411,0.034726
5412,0.487712
5413,0.122885
5414,0.74171
5415,0.02341
5416,0.790255
5417,0.819444
5418,0.067697
5419,0.790716
5420,0.667285
5421,0.064501
5422,0.154427
5423,0.300175
5424,0.016078
5425,0.677677
5426,0.929307
5427,0.022225
5428,0.938192
5429,0.549209
5430,0.262972
5431,0.802032
5432,0.475079
5433,0.050393
5434,0.969447
5435,0.484699
5436,0.871204
5437,0.913749
5438,0.158883
5439,0.47509
5440,0.845365
5441,0.559112
5442,0.878088
5443,0.505479
5444,0.869189
5445,0.962957
5446,0.794258
5447,0.485676
5448,0.477001
5449,0.15596
5450,0.012079
5451,0.566414
5452,0.33113
5453,0.727238
5454,0.477049
5455,0.582384
5456,0.107626
5457,0.148351
5458,0.367332
5459,0.851009
5460,0.730952
5461,0.020794
5462,0.835973
5463,0.933641
5464,0.859194
5465,0.052698
5466,0.906148
5467,0.707292
5468,0.681847
5469,0.287753
5470,0.174004
5471,0.072509
5472,0.820095
5473,0.555975
5474,0.002143
5475,0.420596
5476,0.769971
5477,0.490331
5478,0.861346
5479,0.36889
5480,0.411098
5481,0.394592
5482,0.928531
5483,0.305464
5484,0.74927
5485,0.895011
5486,0.411955
5487,0.402894
5488,0.001774
5489,0.375897
5490,0.887417
5491,0.02541
5492,0.497253
5493,0.017359
5494,0.433082
5495,0.301614
5496,0.166777
5497,0.839012
5498,0.946444
5499,0.200789
5500,0.094505
5501,0.859641
5502,0.498616
5503,0.17142
5504,0.851183
5505,0.387842
5506,0.7859
5507,0.997361
5508,0.520683
5509,0.995448
5510,0.863516
5511,0.022906
5512,0.986637
5513,0.838405
5514,0.300674
5515,0.969487
5516,0.669245
5517,0.353355
5518,0.343388
5519,0.377345
5520,0.631051
5521,0.136445
5522,0.957047
5523,0.1448
5524,0.932509
5525,0.040646
5526,0.01249
5527,0.650329
5528,0.341575
5529,0.768775
5530,0.149411
5531,0.712987
5532,0.912574
5533,0.679296
5534,0.015846
5535,0.890996
5536,0.097765
5537,0.96143
5538,0.418072
5539,0.97975
5540,0.078822
5541,0.132326
5542,0.095493
5543,0.301705
5544,0.447735
5545,0.836877
5546,0.08903
5547,0.059066
5548,0.38527
5549,0.653883
5550,0.211935
5551,0.588569
5552,0.524423
5553,0.449785
5554,0.005545
5555,0.722208
5556,0.598123
5557,0.272337
5558,0.543941
5559,0.580644
5560,0.962786
5561,0.053532
5562,0.021216
5563,0.037331
5564,0.99358
5565,0.318075
5566,0.977741
5567,0.911963
5568,0.75703
5569,0.66327
5570,0.743969
5571,0.985655
5572,0.603376
5573,0.763554
5574,0.429278
5575,0.248171
5576,0.284593
5577,0.649073
5578,0.510835
5579,0.159257
5580,0.521131
5581,0.211612
5582,0.559335
5583,0.114274
5584,0.727786
5585,0.504959
5586,0.024103
5587,0.804723
5588,0.464487
5589,0.908739
5590,0.817669
5591,0.645766
5592,0.648983
5593,0.459788
5594,0.339534
5595,0.476106
5596,0.037544
5597,0.843851
5598,0.622117
5599,0.185761
5600,0.908767
5601,0.66014
5602,0.153677
5603,0.318911
5604,0.620161
5605,0.279668
5606,0.764518
5607,0.870084
5608,0.086161
5609,0.252964
5610,0.713272
5611,0.338934
5612,0.837352
5613,0.889597
5614,0.569188
5615,0.87781
5616,0.432313
5617,0.186195
5618,0.375293
5619,0.903394
5620,0.48846
5621,0.487717
5622,0.072109
5623,0.259193
5624,0.641169
5625,0.215671
5626,0.655952
5627,0.344929
5628,0.875389
5629,0.383281
5630,0.921556
5631,0.002521
5632,0.639738
5633,0.44322
5634,0.976758
5635,0.296179
5636,0.066755
5637,0.482059
5638,0.062845
5639,0.216802
5640,0.524871
5641,0.999891
5642,0.097694
5643,0.605912
5644,0.522476
5645,0.845768
5646,0.851363
5647,0.177976
5648,0.156436
5649,0.721096
5650,0.148923
5651,0.676173
5652,0.819156
5653,0.183398
5654,0.95019
5655,0.999261
5656,0.681667
5657,0.200475
5658,0.596402
5659,0.542496
5660,0.791553
5661,0.982448
5662,0.001983
5663,0.650242
5664,0.664384
5665,0.379424
5666,0.419076
5667,0.566609
5668,0.772383
5669,0.959339
5670,0.385769
5671,0.515559
5672,0.86907
5673,0.315779
5674,0.573965
5675,0.428977
5676,0.956015
5677,0.373212
5678,0.579847
5679,0.196321
5680,0.498817
5681,0.898088
5682,0.221287
5683,0.907851
5684,0.47916
5685,0.148624
5686,0.504074
5687,0.530474
5688,0.093011
5689,0.514064
5690,0.197369
5691,0.461105
5692,0.573333
5693,0.130665
5694,0.069933
5695,0.667715
5696,0.032954
5697,0.149977
5698,0.81396
5699,0.586859
5700,0.62135
5701,0.435881
5702,0.064778
5703,0.436774
5704,0.100408
5705,0.420891
5706,0.840975
5707,0.126303
5708,0.951983
5709,0.527415
5710,0.100824
5711,0.930928
5712,0.892986
5713,0.276555
5714,0.814998
5715,0.34798
5716,0.678125
5717,0.814445
5718,0.626244
5719,0.49852
5720,0.54052
5721,0.821017
5722,0.435547
5723,0.08327
5724,0.990036
5725,0.799367
5726,0.754034
5727,0.531866
5728,0.974457
5729,0.159727
5730,0.519773
5731,0.087205
5732,0.816509
5733,0.785255
5734,0.7172
5735,0.027526
5736,0.953645
5737,0.268627
5738,0.559723
5739,0.586572
5740,0.055674
5741,0.98759
5742,0.519667
5743,0.899907
5744,0.209011
5745,0.475589
5746,0.619777
5747,0.850794
5748,0.133858
5749,0.852448
5750,0.727876
5751,0.6778
5752,0.326411
5753,0.474838
5754,0.10915
5755,0.352245
5756,0.05519
5757,0.140386
5758,0.281253
5759,0.298144
5760,0.138375
5761,0.035754
5762,0.517391
5763,0.299302
5764,0.941431
5765,0.903043
5766,0.346821
5767,0.089271
5768,0.811952
5769,0.11693
5770,0.786911
5771,0.001563
5772,0.400643
5773,0.119608
5774,0.529341
5775,0.402419
5776,0.603191
5777,0.924986
5778,0.097452
5779,0.904281
5780,0.100229
5781,0.626693
5782,0.71335
5783,0.313934
5784,0.845973
5785,0.24467
5786,0.203255
5787,0.424168
5788,0.230872
5789,0.255661
5790,0.348341
5791,0.025108
5792,0.287405
5793,0.676883
5794,0.663801
5795,0.494859
5796,0.128844
5797,0.818594
5798,0.230282
5799,0.908707
5800,0.665449
5801,0.996534
5802,0.686132
5803,0.444187
5804,0.453569
5805,0.259292
5806,0.710604
5807,0.342912
5808,0.02459
5809,0.888437
5810,0.280809
5811,0.332294
5812,0.729519
5813,0.464932
5814,0.652091
5815,0.378721
5816,0.303769
5817,0.270454
5818,0.260587
5819,0.119269
5820,0.3087
5821,0.014953
5822,0.762026
5823,0.816612
5824,0.826404
5825,0.211548
5826,0.059566
5827,0.576081
5828,0.254454
5829,0.674318
5830,0.660946
5831,0.813216
5832,0.094094
5833,0.005794
5834,0.522794
5835,0.311934
5836,0.281329
5837,0.040065
5838,0.949928
5839,0.22441
5840,0.869236
5841,0.391791
5842,0.583595
5843,0.07146
5844,0.814805
5845,0.970591
5846,0.831321
5847,0.438763
5848,0.361628
5849,0.997812
5850,0.564025
5851,0.913844
5852,0.498284
5853,0.588285
5854,0.998315
5855,0.778007
5856,0.643213
5857,0.963914
5858,0.603383
5859,0.061934
5860,0.086888
5861,0.670745
5862,0.674812
5863,0.96415
5864,0.298711
5865,0.68705
5866,0.065294
5867,0.976755
5868,0.196401
5869,0.843148
5870,0.877666
5871,0.287237
5872,0.547591
5873,0.950048
5874,0.447945
5875,0.002062
5876,0.56261
5877,0.419241
5878,0.28322
5879,0.689504
5880,0.576558
5881,0.220749
5882,0.513974
5883,0.136586
5884,0.316706
5885,0.230515
5886,0.878943
5887,0.100598
5888,0.400462
5889,0.345819
5890,0.15796
5891,0.147107
5892,0.378472
5893,0.978875
5894,0.891524
5895,0.342785
5896,0.34477
5897,0.59163
5898,0.48928
5899,0.734427
5900,0.554412
5901,0.971217
5902,0.191547
5903,0.860736
5904,0.190175
5905,0.359957
5906,0.586254
5907,0.303134
5908,0.628536
5909,0.628412
5910,0.907733
5911,0.536936
5912,0.461661
5913,0.337
5914,0.941107
5915,0.908481
5916,0.005793
5917,0.013101
5918,0.087713
5919,0.421618
5920,0.826751
5921,0.236937
5922,0.792331
5923,0.276594
5924,0.947422
5925,0.650609
5926,0.578769
5927,0.614974
5928,0.931744
5929,0.299033
5930,0.561187
5931,0.625508
5932,0.798236
5933,0.617653
5934,0.465731
5935,0.107579
5936,0.691079
5937,0.591837
5938,0.033488
5939,0.952911
5940,0.861915
5941,0.796772
5942,0.290618
5943,0.550925
5944,0.020216
5945,0.456989
5946,0.637928
5947,0.377659
5948,0.097053
5949,0.543182
5950,0.956219
5951,0.975156
5952,0.713674
5953,0.564316
5954,0.212276
5955,0.622076
5956,0.469978
5957,0.322284
5958,0.87892
5959,0.324553
5960,0.983326
5961,0.761617
5962,0.682027
5963,0.425898
5964,0.116692
5965,0.468126
5966,0.092076
5967,0.271126
5968,0.238161
5969,0.312113
5970,0.503973
5971,0.477589
5972,0.017612
5973,0.749514
5974,0.49928
5975,0.902727
5976,0.883719
5977,0.664921
5978,0.681884
5979,0.62334
5980,0.235281
5981,0.104515
5982,0.063395
5983,0.917863
5984,0.521477
5985,0.798594
5986,0.402232
5987,0.03766
5988,0.757983
5989,0.890507
5990,0.920627
5991,0.965559
5992,0.913782
5993,0.31335
5994,0.031862
5995,0.126575
5996,0.553814
5997,0.542278
5998,0.567454
5999,0.192413
6000,0.57529
6001,0.302404
6002,0.952912
6003,0.786237
6004,0.408836
6005,0.319796
6006,0.799882
6007,0.109549
6008,0.955579
6009,0.898148
6010,0.349451
6011,0.597666
6012,0.009748
6013,0.271856
6014,0.368197
6015,0.1461
6016,0.564097
6017,0.724171
6018,0.984951
6019,0.751907
6020,0.91534
6021,0.579632
6022,0.279294
6023,0.986555
6024,0.056731
6025,0.502891
6026,0.210007
6027,0.978095
6028,0.229412
6029,0.358327
6030,0.507038
6031,0.862238
6032,0.979533
6033,0.044635
6034,0.432913
6035,0.87233
6036,0.899104
6037,0.215036
6038,0.353109
6039,0.72987
6040,0.79425
6041,0.732543
6042,0.351509
6043,0.748191
6044,0.566149
6045,0.601833
6046,0.458146
6047,0.242843
6048,0.386311
6049,0.858641
6050,0.111658
6051,0.918857
6052,0.773328
6053,0.734713
6054,0.872337
6055,0.166145
6056,0.667773
6057,0.025831
6058,0.794411
6059,0.758524
6060,0.203426
6061,0.040015
6062,0.177043
6063,0.723071
6064,0.372831
6065,0.59855
6066,0.356746
6067,0.360122
6068,0.110216
6069,0.282917
6070,0.066368
6071,0.393345
6072,0.177629
6073,0.071067
6074,0.357793
6075,0.724755
6076,0.054861
6077,0.249569
6078,0.712034
6079,0.690675
6080,0.337016
6081,0.07955
6082,0.492324
6083,0.108802
6084,0.432429
6085,0.749156
6086,0.636635
6087,0.24343
6088,0.545318
6089,0.356286
6090,0.955918
6091,0.905007
6092,0.761145
6093,0.124702
6094,0.260157
6095,0.873982
6096,0.161537
6097,0.708527
6098,0.265634
6099,0.359147
6100,0.762228
6101,0.342445
6102,0.410366
6103,0.791547
6104,0.675783
6105,0.692121
6106,0.642309
6107,0.42319
6108,0.546454
6109,0.835033
6110,0.108068
6111,0.444279
6112,0.075082
6113,0.040136
6114,0.814789
6115,0.226813
6116,0.749138
6117,0.431822
6118,0.642363
6119,0.225584
6120,0.436533
6121,0.131538
6122,0.775634
6123,0.560909
6124,0.088293
6125,0.796485
6126,0.23032
6127,0.20604
6128,0.646
6129,0.283754
6130,0.86946
6131,0.404079
6132,0.060863
6133,0.786152
6134,0.946618
6135,0.486633
6136,0.687071
6137,0.439242
6138,0.213185
6139,0.497059
6140,0.04196
6141,0.771881
6142,0.005271
6143,0.253007
6144,0.151425
6145,0.095093
6146,0.533477
6147,0.712441
6148,0.036964
6149,0.813511
6150,0.497448
6151,0.37949
6152,0.965947
6153,0.174607
6154,0.023419
6155,0.701873
6156,0.858193
6157,0.436506
6158,0.151767
6159,0.936
6160,0.279299
6161,0.47743
6162,0.669193
6163,0.486474
6164,0.690334
6165,0.101918
6166,0.425535
6167,0.299191
6168,0.459782
6169,0.135501
6170,0.330994
6171,0.827244
6172,0.305516
6173,0.266862
6174,0.510108
6175,0.105346
6176,0.854163
6177,0.872611
6178,0.203686
6179,0.830765
6180,0.993621
6181,0.85891
6182,0.529399
6183,0.802894
6184,0.699078
6185,0.735902
6186,0.217304
6187,0.503102
6188,0.98171
6189,0.688423
6190,0.457914
6191,0.441801
6192,0.436259
6193,0.365451
6194,0.732734
6195,0.39991
6196,0.825228
6197,0.930858
6198,0.542056
6199,0.011471
6200,0.217319
6201,0.993859
6202,0.200502
6203,0.094143
6204,0.946589
6205,0.737392
6206,0.750317
6207,0.982812
6208,0.921704
6209,0.522948
6210,0.652255
6211,0.543221
6212,0.227226
6213,0.392884
6214,0.622679
6215,0.713607
6216,0.038521
6217,0.308471
6218,0.440107
6219,0.228486
6220,0.576456
6221,0.395319
6222,0.029229
6223,0.73068
6224,0.283567
6225,0.203695
6226,0.755309
6227,0.264794
6228,0.344214
6229,0.136441
6230,0.005202
6231,0.690396
6232,0.580905
6233,0.754957
6234,0.907556
6235,0.944077
6236,0.694054
6237,0.952323
6238,0.533495
6239,0.921575
6240,0.756786
6241,0.686916
6242,0.426388
6243,0.289539
6244,0.301661
6245,0.178644
6246,0.195383
6247,0.423447
6248,0.165305
6249,0.258137
6250,0.222541
6251,0.326096
6252,0.57326
6253,0.396473
6254,0.595713
6255,0.725874
6256,0.826763
6257,0.578202
6258,0.57239
6259,0.254454
6260,0.556423
6261,0.66822
6262,0.408154
6263,0.877858
6264,0.997913
6265,0.699446
6266,0.515246
6267,0.163676
6268,0.169969
6269,0.269521
6270,0.271491
6271,0.090961
6272,0.071533
6273,0.829544
6274,0.700653
6275,0.845053
6276,0.665215
6277,0.012965
6278,0.705966
6279,0.142306
6280,0.88922
6281,0.905656
6282,0.572652
6283,0.016968
6284,0.159725
6285,0.704211
6286,0.223579
6287,0.466352
6288,0.154845
6289,0.861424
6290,0.050008
6291,0.198639
6292,0.158805
6293,0.657623
6294,0.170449
6295,0.832869
6296,0.388058
6297,0.135605
6298,0.969871
6299,0.003885
6300,0.109031
6301,0.12778
6302,0.789716
6303,0.422416
6304,0.69394
6305,0.739039
6306,0.228469
6307,0.683011
6308,0.895471
6309,0.540816
6310,0.902937
6311,0.643042
6312,0.885475
6313,0.893418
6314,0.063669
6315,0.680059
6316,0.225142
6317,0.255227
6318,0.16889
6319,0.008961
6320,0.11624
6321,0.537372
6322,0.105385
6323,0.488156
6324,0.666919
6325,0.568678
6326,0.264703
6327,0.82903
6328,0.507637
6329,0.54913
6330,0.32632
6331,0.073615
6332,0.635345
6333,0.833658
6334,0.015091
6335,0.216127
6336,0.541969
6337,0.892223
6338,0.599494
6339,0.746611
6340,0.341796
6341,0.884379
6342,0.718388
6343,0.081083
6344,0.368193
6345,0.030072
6346,0.872859
6347,0.51378
6348,0.807449
6349,0.550065
6350,0.868556
6351,0.128527
6352,0.314059
6353,0.33757
6354,0.730555
6355,0.45569
6356,0.77301
6357,0.840927
6358,0.864917
6359,0.778953
6360,0.351801
6361,0.587895
6362,0.001413
6363,0.061498
6364,0.52825
6365,0.393404
6366,0.420987
6367,0.850129
6368,0.341418
6369,0.668259
6370,0.062633
6371,0.59124
6372,0.117702
6373,0.164005
6374,0.905979
6375,0.904105
6376,0.728298
6377,0.191598
6378,0.463453
6379,0.148034
6380,0.001261
6381,0.721507
6382,0.924744
6383,0.5237
6384,0.275011
6385,0.41821
6386,0.136835
6387,0.160791
6388,0.324633
6389,0.826516
6390,0.324221
6391,0.946232
6392,0.802644
6393,0.103277
6394,0.575128
6395,0.795232
6396,0.191627
6397,0.017805
6398,0.374109
6399,0.143212
6400,0.303935
6401,0.473941
6402,0.317044
6403,0.518341
6404,0.253574
6405,0.997926
6406,0.116547
6407,0.623654
6408,0.972551
6409,0.193463
6410,0.002918
6411,0.199282
6412,0.806679
6413,0.918399
6414,0.753013
6415,0.610053
6416,0.498433
6417,0.322329
6418,0.820807
6419,0.659675
6420,0.848541
6421,0.659445
6422,0.904229
6423,0.799192
6424,0.40506
6425,0.883794
6426,0.93019
6427,0.2818
6428,0.695052
6429,0.037003
6430,0.345959
6431,0.76223
6432,0.464213
6433,0.438856
6434,0.228524
6435,0.740951
6436,0.957308
6437,0.47757
6438,0.72193
6439,0.365597
6440,0.92713
6441,0.891251
6442,0.994182
6443,0.438496
6444,0.460149
6445,0.480618
6446,0.393354
6447,0.108003
6448,0.928492
6449,0.302098
6450,0.286448
6451,0.840362
6452,0.868243
6453,0.611518
6454,0.081589
6455,0.583023
6456,0.907529
6457,0.935995
6458,0.677137
6459,0.637506
6460,0.706439
6461,0.123412
6462,0.052714
6463,0.173661
6464,0.952205
6465,0.961574
6466,0.72003
6467,0.329209
6468,0.941754
6469,0.943668
6470,0.482926
6471,0.391988
6472,0.543072
6473,0.690415
6474,0.458843
6475,0.698582
6476,0.893704
6477,0.780826
6478,0.241781
6479,0.041248
6480,0.687705
6481,0.642969
6482,0.868205
6483,0.225327
6484,0.809843
6485,0.995922
6486,0.898807
6487,0.413109
6488,0.388245
6489,0.881708
6490,0.27512
6491,0.421682
6492,0.051199
6493,0.994937
6494,0.680594
6495,0.277599
6496,0.346511
6497,0.594038
6498,0.167865
6499,0.928098
6500,0.379112
6501,0.060129
6502,0.146948
6503,0.228317
6504,0.913209
6505,0.352802
6506,0.975464
6507,0.072079
6508,0.852958
6509,0.266127
6510,0.342052
6511,0.861094
6512,0.861796
6513,0.409903
6514,0.684357
6515,0.260811
6516,0.373462
6517,0.464395
6518,0.9836
6519,0.496032
6520,0.058069
6521,0.250684
6522,0.871427
6523,0.141057
6524,0.476431
6525,0.466659
6526,0.402699
6527,0.007797
6528,0.350166
6529,0.371324
6530,0.584532
6531,0.897455
6532,0.578992
6533,0.276242
6534,0.746872
6535,0.839835
6536,0.023872
6537,0.923185
6538,0.184449
6539,0.279265
6540,0.567274
6541,0.467075
6542,0.008096
6543,0.293692
6544,0.336624
6545,0.407075
6546,0.786201
6547,0.575552
6548,0.424059
6549,0.818957
6550,0.861091
6551,0.797765
6552,0.457391
6553,0.712025
6554,0.81326
6555,0.773317
6556,0.72521
6557,0.389381
6558,0.663047
6559,0.979933
6560,0.053224
6561,0.96715
6562,0.603062
6563,0.125313
6564,0.143828
6565,0.515098
6566,0.943268
6567,0.675125
6568,0.244902
6569,0.716306
6570,0.43977
6571,0.414268
6572,0.662797
6573,0.382523
6574,0.864274
6575,0.438281
6576,0.774951
6577,0.135663
6578,0.706237
6579,0.505323
6580,0.760532
6581,0.636842
6582,0.383283
6583,0.105925
6584,0.093891
6585,0.019007
6586,0.60148
6587,0.909057
6588,0.042913
6589,0.300515
6590,0.666085
6591,0.703816
6592,0.099287
6593,0.1227
6594,0.706146
6595,0.665615
6596,0.398669
6597,0.417017
6598,0.360659
6599,0.555926
6600,0.607357
6601,0.643607
6602,0.90977
6603,0.896024
6604,0.907814
6605,0.830088
6606,0.041452
6607,0.071436
6608,0.359852
6609,0.721585
6610,0.219396
6611,0.338303
6612,0.688073
6613,0.623274
6614,0.238741
6615,0.565044
6616,0.592298
6617,0.780819
6618,0.871157
6619,0.260336
6620,0.921535
6621,0.190177
6622,0.107211
6623,0.468665
6624,0.071389
6625,0.9763
6626,0.432901
6627,0.175232
6628,0.82793
6629,0.187426
6630,0.512286
6631,0.075373
6632,0.042185
6633,0.498333
6634,0.930318
6635,0.532295
6636,0.67508
6637,0.744804
6638,0.632879
6639,0.899688
6640,0.129407
6641,0.994465
6642,0.968365
6643,0.046461
6644,0.736343
6645,0.464094
6646,0.98787
6647,0.386376
6648,0.560031
6649,0.575723
6650,0.769419
6651,0.050474
6652,0.137075
6653,0.40328
6654,0.553422
6655,0.904268
6656,0.510711
6657,0.117605
6658,0.285494
6659,0.650031
6660,0.815773
6661,0.984228
6662,0.660074
6663,0.538663
6664,0.55419
6665,0.18351
6666,0.3968
6667,0.928722
6668,0.382978
6669,0.518001
6670,0.472361
6671,0.237292
6672,0.775203
6673,0.199294
6674,0.368073
6675,0.728216
6676,0.806316
6677,0.213514
6678,0.045923
6679,0.180984
6680,0.820059
6681,0.183726
6682,0.404153
6683,0.082284
6684,0.634483
6685,0.277658
6686,0.26794
6687,0.622785
6688,0.279135
6689,0.00316
6690,0.65676
6691,0.137366
6692,0.497593
6693,0.047207
6694,0.546308
6695,0.627608
6696,0.148264
6697,0.673114
6698,0.962099
6699,0.918329
6700,0.357549
6701,0.228097
6702,0.259665
6703,0.300755
6704,0.564976
6705,0.849495
6706,0.820214
6707,0.857164
6708,0.730321
6709,0.878554
6710,0.294504
6711,0.780812
6712,0.291892
6713,0.521378
6714,0.938231
6715,0.245725
6716,0.593191
6717,0.02422
6718,0.091763
6719,0.91325
6720,0.671971
6721,0.742644
6722,0.271542
6723,0.422249
6724,0.529326
6725,0.505194
6726,0.268722
6727,0.503662
6728,0.072097
6729,0.573433
6730,0.559703
6731,0.232572
6732,0.523991
6733,0.249815
6734,0.783522
6735,0.91222
6736,0.316581
6737,0.182725
6738,0.868123
6739,0.367987
6740,0.795125
6741,0.865884
6742,0.497771
6743,0.073112
6744,0.916882
6745,0.526525
6746,0.130947
6747,0.014588
6748,0.230078
6749,0.935975
6750,0.205658
6751,0.15322
6752,0.936759
6753,0.450283
6754,0.901035
6755,0.763941
6756,0.449611
6757,0.785907
6758,0.857237
6759,0.354687
6760,0.985085
6761,0.829379
6762,0.355338
6763,0.411998
6764,0.791896
6765,0.882094
6766,0.820064
6767,0.725539
6768,0.802776
6769,0.696382
6770,0.723049
6771,0.328759
6772,0.296294
6773,0.17032
6774,0.994415
6775,0.818687
6776,0.386457
6777,0.989545
6778,0.292746
6779,0.467735
6780,0.762954
6781,0.555629
6782,0.446613
6783,0.707709
6784,0.624288
6785,0.577378
6786,0.571964
6787,0.423123
6788,0.568795
6789,0.722468
6790,0.732263
6791,0.835659
6792,0.138528
6793,0.350711
6794,0.603029
6795,0.741544
6796,0.130293
6797,0.191995
6798,0.738664
6799,0.903913
6800,0.503453
6801,0.011301
6802,0.793991
6803,0.707452
6804,0.718032
6805,0.130483
6806,0.85617
6807,0.823833
6808,0.348373
6809,0.784995
6810,0.346965
6811,0.226225
6812,0.743052
6813,0.023156
6814,0.68363
6815,0.146805
6816,0.506666
6817,0.045523
6818,0.276271
6819,0.37476
6820,0.104161
6821,0.567481
6822,0.624068
6823,0.099617
6824,0.836184
6825,0.577168
6826,0.289147
6827,0.815604
6828,0.619893
6829,0.068382
6830,0.452032
6831,0.642399
6832,0.417896
6833,0.550728
6834,0.014368
6835,0.518444
6836,0.059262
6837,0.760471
6838,0.265376
6839,0.578748
6840,0.477373
6841,0.289877
6842,0.148074
6843,0.474239
6844,0.476356
6845,0.232134
6846,0.378906
6847,0.550027
6848,0.17265
6849,0.467413
6850,0.522168
6851,0.745598
6852,0.273953
6853,0.52806
6854,0.94373
6855,0.376921
6856,0.723932
6857,0.060878
6858,0.596698
6859,0.566171
6860,0.948333
6861,0.801588
6862,0.630497
6863,0.259317
6864,0.606518
6865,0.798692
6866,0.518459
6867,0.414269
6868,0.61059
6869,0.06931
6870,0.58055
6871,0.978107
6872,0.541731
6873,0.4715
6874,0.327628
6875,0.252958
6876,0.288542
6877,0.764971
6878,0.411638
6879,0.135061
6880,0.9945
6881,0.141218
6882,0.39665
6883,0.22932
6884,0.263013
6885,0.340687
6886,0.582542
6887,0.782702
6888,0.758252
6889,0.337977
6890,0.862493
6891,0.920613
6892,0.032804
6893,0.984258
6894,0.854895
6895,0.401272
6896,0.346448
6897,0.481717
6898,0.448122
6899,0.297218
6900,0.763581
6901,0.804746
6902,0.732174
6903,0.547076
6904,0.950021
6905,0.705308
6906,0.192438
6907,0.904284
6908,0.259233
6909,0.594283
6910,0.489385
6911,0.479228
6912,0.826282
6913,0.774638
6914,0.170544
6915,0.952928
6916,0.513134
6917,0.610322
6918,0.083482
6919,0.227128
6920,0.274535
6921,0.630817
6922,0.056838
6923,0.618178
6924,0.460924
6925,0.566183
6926,0.240216
6927,0.328109
6928,0.138409
6929,0.673748
6930,0.366601
6931,0.565619
6932,0.978795
6933,0.237998
6934,0.257641
6935,0.399981
6936,0.453339
6937,0.148147
6938,0.582618
6939,0.037571
6940,0.216416
6941,0.818081
6942,0.319065
6943,0.314058
6944,0.767728
6945,0.625426
6946,0.16035
6947,0.513133
6948,0.97467
6949,0.338784
6950,0.219824
6951,0.314894
6952,0.982102
6953,0.860997
6954,0.313201
6955,0.710594
6956,0.11194
6957,0.038084
6958,0.290349
6959,0.107536
6960,0.944929
6961,0.896398
6962,0.508183
6963,0.40678
6964,0.675365
6965,0.424899
6966,0.789677
6967,0.857679
6968,0.185831
6969,0.839942
6970,0.109598
6971,0.929954
6972,0.493188
6973,0.659631
6974,0.93187
6975,0.556945
6976,0.067765
6977,0.409078
6978,0.625972
6979,0.04413
6980,0.028438
6981,0.716316
6982,0.254788
6983,0.904642
6984,0.542099
6985,0.264102
6986,0.756711
6987,0.205881
6988,0.058056
6989,0.911343
6990,0.943695
6991,0.653165
6992,0.553254
6993,0.677448
6994,0.620038
6995,0.78811
6996,0.896835
6997,0.9261
6998,0.142333
6999,0.811041
7000,0.159963
7001,0.592897
7002,0.473061
7003,0.224994
7004,0.570229
7005,0.037413
7006,0.395552
7007,0.669417
7008,0.592588
7009,0.604294
7010,0.062109
7011,0.503398
7012,0.988655
7013,0.911952
7014,0.705897
7015,0.285262
7016,0.226972
7017,0.331863
7018,0.196144
7019,0.669958
7020,0.660428
7021,0.63577
7022,0.818199
7023,0.844345
7024,0.4998
7025,0.211839
7026,0.015407
7027,0.273197
7028,0.333877
7029,0.861886
7030,0.072026
7031,0.529969
7032,0.024765
7033,0.111463
7034,0.652675
7035,0.320572
7036,0.608546
7037,0.064264
7038,0.007809
7039,0.867624
7040,0.973392
7041,0.786089
7042,0.034171
7043,0.120512
7044,0.393501
7045,0.850799
7046,0.252455
7047,0.521676
7048,0.849241
7049,0.764377
7050,0.004975
7051,0.392488
7052,0.310347
7053,0.588822
7054,0.50237
7055,0.405233
7056,0.90983
7057,0.149135
7058,0.326954
7059,0.567583
7060,0.522513
7061,0.030651
7062,0.785222
7063,0.674811
7064,0.415909
7065,0.416671
7066,0.636709
7067,0.027101
7068,0.904181
7069,0.086125
7070,0.098118
7071,0.032548
7072,0.16857
7073,0.1251
7074,0.056479
7075,0.925666
7076,0.894138
7077,0.668192
7078,0.764894
7079,0.151982
7080,0.078459
7081,0.87236
7082,0.181789
7083,0.607154
7084,0.859316
7085,0.682805
7086,0.096187
7087,0.458685
7088,0.065693
7089,0.106985
7090,0.740186
7091,0.13305
7092,0.632247
7093,0.99424
7094,0.866625
7095,0.345993
7096,0.408175
7097,0.260792
7098,0.065698
7099,0.439125
7100,0.176289
7101,0.429718
7102,0.252246
7103,0.788219
7104,0.813083
7105,0.797912
7106,0.01681
7107,0.598804
7108,0.490268
7109,0.094387
7110,0.528993
7111,0.866362
7112,0.674223
7113,0.456777
7114,0.058157
7115,0.807909
7116,0.270525
7117,0.423778
7118,0.601393
7119,0.599451
7120,0.201961
